,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
2018-01-29,12 - 13,302.07,297.47,297.47,297.47,297.47,422.68,288.76,288.76,297.47,288.76,297.47,297.47,297.47,297.47,422.68,422.68,422.68
2018-01-29,13 - 14,301.38,296.79,296.79,296.79,296.79,423.36,289.06,296.79,296.79,289.06,296.79,296.79,296.79,296.79,423.36,423.36,423.36
2018-01-29,14 - 15,301.58,296.79,296.79,296.79,296.79,404.68,289.74,296.79,296.79,289.74,296.79,296.79,296.79,296.79,404.68,404.68,404.68
2018-01-29,15 - 16,305.88,298.55,298.55,298.55,298.55,410.84,298.55,298.55,298.55,298.55,298.55,298.55,298.55,298.55,410.84,410.84,410.84
2018-01-29,16 - 17,306.76,299.33,299.33,299.33,299.33,414.07,298.16,299.33,299.33,298.16,299.33,299.33,299.33,299.33,414.07,414.07,414.07
2018-01-29,17 - 18,329.07,312.83,312.83,312.83,312.83,420.82,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.83,420.82,420.82,420.82
2018-01-29,18 - 19,343.45,327.11,327.11,327.11,327.11,409.87,327.11,327.11,319.87,319.87,319.87,327.11,327.11,327.11,409.87,409.87,409.87
2018-01-29,19 - 20,303.34,300.01,300.01,300.01,300.01,327.31,292.78,300.01,300.01,300.01,300.01,300.01,300.01,300.01,327.31,327.31,327.31
2018-01-29,20 - 21,294.05,291.21,291.21,291.21,291.21,291.21,291.21,291.21,291.21,291.21,291.21,291.21,291.21,291.21,291.21,291.21,291.21
2018-01-29,21 - 22,287.2,285.05,285.05,285.05,285.05,285.05,215.6,215.6,285.05,285.05,285.05,285.05,285.05,285.05,285.05,285.05,285.05
2018-01-29,22 - 23,281.92,280.45,280.45,280.45,280.45,280.45,137.73,137.73,280.45,280.45,280.45,280.45,280.45,280.45,280.45,280.45,280.45
2018-01-29,23 - 00,277.12,275.17,275.17,275.17,275.17,275.17,102.42,102.42,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17
2018-01-30,00 - 01,272.9,273.59,273.59,273.59,273.59,273.59,136.7,136.7,273.59,273.59,273.59,273.59,273.59,273.59,273.59,273.59,273.59
2018-01-30,01 - 02,270.75,271.63,271.63,271.63,271.63,271.63,136.11,136.11,271.63,271.63,271.63,271.63,271.63,271.63,271.63,271.63,271.63
2018-01-30,02 - 03,265.95,268.11,268.11,268.11,268.11,268.11,127.3,127.3,268.11,268.11,268.11,268.11,268.11,268.11,268.11,268.11,268.11
2018-01-30,03 - 04,268.01,269.48,269.48,269.48,269.48,269.48,135.03,135.03,269.48,269.48,269.48,269.48,269.48,269.48,269.48,269.48,269.48
2018-01-30,04 - 05,272.02,272.8,272.8,272.8,272.8,272.8,151.67,151.67,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8,272.8
2018-01-30,05 - 06,280.92,280.83,280.83,280.83,280.83,280.83,235.03,263.51,280.83,280.83,280.83,280.83,280.83,280.83,280.83,280.83,280.83
2018-01-30,06 - 07,307.83,304.21,304.21,304.21,304.21,336.89,327.89,304.21,303.04,303.04,303.04,304.21,304.21,304.21,336.89,336.89,336.89
2018-01-30,07 - 08,326.42,338.26,338.26,338.26,338.26,378.48,338.26,338.26,317.32,317.32,317.32,317.52,317.52,317.52,378.48,378.48,378.48
2018-01-30,08 - 09,332.2,327.01,327.01,327.01,327.01,399.62,327.01,327.01,327.01,327.01,327.01,327.01,327.01,327.01,399.62,399.62,399.62
2018-01-30,09 - 10,328.77,321.24,321.24,321.24,321.24,406.95,321.24,321.24,321.24,321.24,321.24,321.24,321.24,321.24,406.95,406.95,406.95
2018-01-30,10 - 11,328.28,322.22,322.22,322.22,322.22,399.03,322.22,322.22,322.22,322.22,322.22,322.22,322.22,322.22,399.03,399.03,399.03
2018-01-30,11 - 12,321.63,317.32,317.32,317.32,317.32,397.17,317.32,317.32,317.32,317.32,317.32,317.32,317.32,317.32,397.17,397.17,397.17
2018-01-30,12 - 13,318.99,316.35,316.35,316.35,316.35,401.47,316.35,316.35,316.35,316.35,316.35,316.35,316.35,316.35,401.47,401.47,401.47
2018-01-30,13 - 14,317.23,314.98,314.98,314.98,314.98,402.26,314.98,314.98,314.98,314.98,314.98,314.98,314.98,314.98,402.26,402.26,402.26
2018-01-30,14 - 15,317.81,314.68,314.68,314.68,314.68,400.69,314.68,314.68,314.68,314.68,314.68,314.68,314.68,314.68,400.69,400.69,400.69
2018-01-30,15 - 16,322.51,316.74,316.74,316.74,316.74,421.14,316.74,316.74,316.74,316.74,316.74,316.74,316.74,316.74,421.14,421.14,421.14
2018-01-30,16 - 17,337.58,321.53,321.53,321.53,321.53,451.48,321.53,321.53,321.53,321.53,321.53,321.53,321.53,321.53,451.48,451.48,451.48
2018-01-30,17 - 18,450.3,427.01,427.01,427.01,427.01,457.74,427.01,427.01,427.01,427.01,427.01,427.01,427.01,337.09,457.74,457.74,457.74
2018-01-30,18 - 19,414.98,414.49,414.49,414.49,414.49,448.74,414.49,414.49,414.49,414.49,414.49,414.49,414.49,330.14,448.74,448.74,448.74
2018-01-30,19 - 20,366.93,357.15,357.15,357.15,357.15,384.35,357.15,357.15,357.15,357.15,357.15,357.15,357.15,323.59,384.35,384.35,384.35
2018-01-30,20 - 21,324.66,324.57,324.57,324.57,324.57,324.57,324.57,324.57,324.57,324.57,324.57,324.57,324.57,317.72,324.57,324.57,324.57
2018-01-30,21 - 22,317.42,316.74,316.74,316.74,316.74,316.74,316.74,316.74,316.74,316.74,316.74,316.74,316.74,314.68,316.74,316.74,316.74
2018-01-30,22 - 23,305.09,304.51,304.51,304.51,304.51,304.51,304.51,304.51,304.51,304.51,304.51,304.51,304.51,304.51,304.51,304.51,304.51
2018-01-30,23 - 00,294.92,294.62,294.62,294.62,294.62,294.62,294.62,294.62,294.62,294.62,294.62,294.62,294.62,294.62,294.62,294.62,294.62
2018-01-31,00 - 01,292.37,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82
2018-01-31,01 - 02,286.49,283.66,283.66,283.66,283.66,283.66,283.66,283.66,283.66,283.66,283.66,283.66,283.66,283.66,283.66,283.66,283.66
2018-01-31,02 - 03,277.59,275.04,275.04,275.04,275.04,275.04,266.63,266.63,275.04,275.04,275.04,275.04,275.04,275.04,275.04,275.04,275.04
2018-01-31,03 - 04,275.14,273.97,273.97,273.97,273.97,273.97,175.89,175.89,273.97,273.97,273.97,273.97,273.97,273.97,273.97,273.97,273.97
2018-01-31,04 - 05,275.14,272.6,272.6,272.6,272.6,283.46,191.16,191.16,272.6,272.6,272.6,272.6,272.6,272.6,283.46,283.46,283.46
2018-01-31,05 - 06,281.41,274.65,274.65,274.65,274.65,415.01,258.11,274.46,274.65,274.65,274.65,274.65,274.65,274.65,415.01,415.01,415.01
2018-01-31,06 - 07,305.29,294.33,294.33,294.33,294.33,1263.63,310.67,294.33,294.33,294.03,294.33,294.33,294.33,294.33,1263.63,1263.63,1263.63
2018-01-31,07 - 08,339.84,306.85,306.85,306.85,306.85,987.9,306.85,306.85,306.85,306.85,306.85,306.85,306.85,306.85,987.9,987.9,987.9
2018-01-31,08 - 09,342.09,311.45,311.45,311.45,311.45,713.55,311.45,311.45,311.45,311.45,311.45,311.45,311.45,311.45,713.55,713.55,713.55
2018-01-31,09 - 10,316.25,302.35,302.35,302.35,302.35,528.16,302.35,302.35,302.35,302.35,302.35,302.35,302.35,302.35,528.16,528.16,528.16
2018-01-31,10 - 11,311.26,300.59,300.59,300.59,300.59,491.36,300.59,300.59,300.59,300.59,300.59,300.59,300.59,300.59,491.36,491.36,491.36
2018-01-31,11 - 12,302.94,293.93,293.93,293.93,293.93,474.82,293.93,293.93,293.93,293.93,293.93,293.93,293.93,293.93,474.82,474.82,474.82
2018-01-31,12 - 13,297.36,289.82,289.82,289.82,289.82,472.76,289.82,289.82,289.82,289.82,289.82,289.82,289.82,289.82,472.76,472.76,472.76
2018-01-31,13 - 14,294.03,287.57,287.57,287.57,287.57,480.49,287.57,287.57,287.57,287.57,287.57,287.57,287.57,287.57,480.49,480.49,480.49
2018-01-31,14 - 15,295.99,290.02,290.02,290.02,290.02,425.19,290.02,290.02,290.02,290.02,290.02,290.02,290.02,290.02,425.19,425.19,425.19
2018-01-31,15 - 16,295.3,290.02,290.02,290.02,290.02,417.36,290.02,290.02,290.02,290.02,290.02,290.02,290.02,290.02,417.36,417.36,417.36
2018-01-31,16 - 17,302.84,296.18,296.18,296.18,296.18,425.97,295.21,296.18,296.18,296.18,296.18,296.18,296.18,296.18,425.97,425.97,425.97
2018-01-31,17 - 18,338.37,313.71,313.71,313.71,313.71,424.9,314.68,314.68,313.71,313.71,313.71,313.71,313.71,313.71,424.9,424.9,424.9
2018-01-31,18 - 19,345.61,324.47,324.47,324.47,328.19,404.54,328.19,328.19,324.47,324.47,324.47,324.47,324.47,324.47,404.54,404.54,404.54
2018-01-31,19 - 20,316.35,308.22,308.22,308.22,310.67,312.34,318.31,312.24,308.22,308.22,308.22,308.22,308.22,308.22,312.34,312.34,312.34
2018-01-31,20 - 21,295.11,292.86,292.86,292.86,292.86,292.86,286.79,292.86,292.86,292.86,292.86,292.86,292.86,292.86,292.86,292.86,292.86
2018-01-31,21 - 22,283.66,282.38,282.38,282.38,282.38,282.38,274.65,282.38,282.38,282.38,282.38,282.38,282.38,282.38,282.38,282.38,282.38
2018-01-31,22 - 23,278.66,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2
2018-01-31,23 - 00,271.13,268.0,268.0,268.0,268.0,268.0,244.5,244.5,268.0,268.0,268.0,274.46,274.46,274.46,268.0,268.0,268.0
2018-02-01,00 - 01,274.71,264.26,264.26,264.26,264.26,264.26,233.87,233.87,276.18,276.18,276.18,276.18,276.18,276.18,264.26,264.26,264.26
2018-02-01,01 - 02,273.15,254.59,254.59,254.59,254.59,254.59,236.61,236.61,274.81,274.81,274.81,274.81,274.81,274.81,254.59,254.59,254.59
2018-02-01,02 - 03,271.68,249.7,249.7,249.7,249.7,249.7,235.05,235.05,273.54,273.54,273.54,273.54,273.54,273.54,249.7,249.7,249.7
2018-02-01,03 - 04,264.35,261.72,261.72,261.72,261.72,261.72,196.26,196.26,263.67,263.67,263.67,269.24,269.24,269.24,261.72,261.72,261.72
2018-02-01,04 - 05,264.35,263.38,263.38,263.38,263.38,263.38,217.17,217.17,263.38,263.38,263.38,270.22,270.22,270.22,263.38,263.38,263.38
2018-02-01,05 - 06,282.92,281.84,281.84,281.84,281.84,281.84,246.67,267.58,281.84,281.84,281.84,281.84,281.84,281.84,281.84,281.84,281.84
2018-02-01,06 - 07,301.48,299.52,299.52,299.52,299.52,299.52,320.43,299.52,299.52,299.52,299.52,299.52,299.52,299.52,299.52,299.52,299.52
2018-02-01,07 - 08,328.34,318.87,318.87,318.87,333.23,385.88,333.23,333.23,318.87,318.87,318.87,318.87,318.87,318.87,385.88,385.88,385.88
2018-02-01,08 - 09,329.22,319.75,319.75,319.75,319.75,400.93,319.75,319.75,319.75,319.75,319.75,319.75,319.75,319.75,400.93,400.93,400.93
2018-02-01,09 - 10,325.02,317.3,317.3,317.3,317.3,401.03,317.3,317.3,317.3,317.3,317.3,317.3,317.3,317.3,401.03,401.03,401.03
2018-02-01,10 - 11,323.85,316.62,316.62,316.62,316.62,407.08,316.62,316.62,316.62,316.62,316.62,316.62,316.62,316.62,407.08,407.08,407.08
2018-02-01,11 - 12,312.32,308.41,308.41,308.41,308.41,308.41,308.41,308.41,308.41,308.41,308.41,308.41,308.41,308.41,308.41,308.41,308.41
2018-02-01,12 - 13,305.68,303.63,303.63,303.63,303.63,303.63,303.63,303.63,303.63,303.63,303.63,303.63,303.63,303.63,303.63,303.63,303.63
2018-02-01,13 - 14,311.15,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24,307.24
2018-02-01,14 - 15,313.1,308.71,308.71,308.71,308.71,353.45,308.71,308.71,308.71,308.71,308.71,308.71,308.71,308.71,353.45,353.45,353.45
2018-02-01,15 - 16,313.98,307.93,307.93,307.93,307.93,390.96,307.93,307.93,307.93,307.93,307.93,307.93,307.93,307.93,390.96,390.96,390.96
2018-02-01,16 - 17,321.6,313.59,313.59,313.59,313.59,401.22,313.59,313.59,313.59,313.59,313.59,313.59,313.59,313.59,401.22,401.22,401.22
2018-02-01,17 - 18,332.93,322.19,322.19,322.19,322.19,401.03,322.19,322.19,322.19,322.19,322.19,322.19,322.19,322.19,401.03,401.03,401.03
2018-02-01,18 - 19,334.99,323.95,323.95,323.95,323.95,401.03,323.95,323.95,323.95,323.95,323.95,323.95,323.95,323.95,401.03,401.03,401.03
2018-02-01,19 - 20,317.79,315.15,315.15,315.15,315.15,315.15,315.15,315.15,315.15,315.15,315.15,315.15,315.15,315.15,315.15,315.15,315.15
2018-02-01,20 - 21,310.76,307.05,307.05,307.05,307.05,307.05,307.05,307.05,307.05,307.05,307.05,307.05,307.05,307.05,307.05,307.05,307.05
2018-02-01,21 - 22,309.49,307.34,307.34,307.34,307.34,307.34,307.34,307.34,307.34,307.34,307.34,307.34,307.34,307.34,307.34,307.34,307.34
2018-02-01,22 - 23,302.26,301.28,301.28,301.28,301.28,301.28,305.09,301.28,301.28,301.28,301.28,301.28,301.28,301.28,301.28,301.28,301.28
2018-02-01,23 - 00,288.48,286.82,286.82,286.82,286.82,286.82,283.01,286.82,286.82,286.82,286.82,286.82,286.82,286.82,286.82,286.82,286.82
2018-02-02,00 - 01,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19,295.19
2018-02-02,01 - 02,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74,292.74
2018-02-02,02 - 03,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96,291.96
2018-02-02,03 - 04,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47,291.47
2018-02-02,04 - 05,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0
2018-02-02,05 - 06,314.89,315.38,315.38,315.38,315.38,315.38,315.38,315.38,315.38,315.38,315.38,315.38,315.38,313.03,315.38,315.38,315.38
2018-02-02,06 - 07,329.88,329.88,329.88,329.88,329.88,339.29,329.88,329.88,329.88,329.88,329.88,329.88,329.88,329.69,339.29,339.29,339.29
2018-02-02,07 - 08,394.37,366.73,366.73,366.73,421.81,421.81,366.73,421.81,366.73,366.73,366.73,366.73,366.73,358.11,421.81,421.81,421.81
2018-02-02,08 - 09,416.42,361.83,361.83,405.05,451.31,416.03,405.05,451.31,405.05,405.05,405.05,361.83,361.83,361.83,416.03,451.31,451.31
2018-02-02,09 - 10,405.15,360.66,360.66,373.01,458.66,408.68,373.01,458.66,373.01,373.01,373.01,360.66,360.66,360.66,408.68,458.66,458.66
2018-02-02,10 - 11,416.23,403.78,403.78,403.78,458.57,408.29,403.78,458.57,403.78,403.78,403.78,403.78,403.78,390.65,408.29,458.57,458.57
2018-02-02,11 - 12,361.15,354.39,354.39,354.39,434.36,354.39,354.39,434.36,354.39,354.39,354.39,354.39,354.39,354.39,354.39,434.36,434.36
2018-02-02,12 - 13,344.68,340.57,340.57,340.57,422.11,340.57,340.57,422.11,340.57,340.57,340.57,340.57,340.57,340.57,340.57,422.11,422.11
2018-02-02,13 - 14,344.59,344.98,344.98,344.98,391.73,344.98,344.98,391.73,344.98,344.98,344.98,344.98,344.98,344.98,344.98,391.73,391.73
2018-02-02,14 - 15,351.74,348.6,348.6,348.6,391.24,391.24,348.6,391.24,348.6,348.6,348.6,348.6,348.6,348.6,391.24,391.24,391.24
2018-02-02,15 - 16,348.11,345.27,345.27,345.27,393.2,393.2,345.27,393.2,345.27,345.27,345.27,345.27,345.27,345.27,393.2,393.2,393.2
2018-02-02,16 - 17,401.92,362.42,362.42,371.34,414.07,414.07,371.34,414.07,371.34,371.34,371.34,362.42,362.42,343.61,414.07,414.07,414.07
2018-02-02,17 - 18,441.41,360.66,360.66,470.62,470.62,470.62,470.62,470.62,470.62,470.62,470.62,360.66,360.66,343.31,470.62,470.62,470.62
2018-02-02,18 - 19,416.91,356.74,356.74,458.66,458.66,458.66,458.66,458.66,458.66,458.66,458.66,356.74,356.74,341.94,458.66,458.66,458.66
2018-02-02,19 - 20,359.09,355.17,355.17,365.07,422.21,365.07,365.07,422.21,365.07,365.07,365.07,355.17,355.17,335.37,365.07,422.21,422.21
2018-02-02,20 - 21,333.51,334.59,334.59,334.59,334.59,334.59,334.59,334.59,334.59,334.59,334.59,334.59,334.59,322.63,334.59,334.59,334.59
2018-02-02,21 - 22,326.45,327.14,327.14,327.14,327.14,327.14,327.14,327.14,327.14,327.14,327.14,327.14,327.14,315.58,327.14,327.14,327.14
2018-02-02,22 - 23,321.75,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,322.44,313.22,322.44,322.44,322.44
2018-02-02,23 - 00,312.64,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.83,312.05,312.83,312.83,312.83
2018-02-03,00 - 01,321.24,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,323.4,313.18,323.4,323.4,323.4
2018-02-03,01 - 02,315.35,316.72,316.72,316.72,316.72,316.72,316.72,316.72,316.72,316.72,316.72,316.72,316.72,312.4,316.72,316.72,316.72
2018-02-03,02 - 03,313.87,314.46,314.46,314.46,314.46,314.46,314.46,314.46,314.46,314.46,314.46,314.46,314.46,311.91,314.46,314.46,314.46
2018-02-03,03 - 04,313.87,314.36,314.36,314.36,314.36,314.36,314.36,314.36,314.36,314.36,314.36,314.36,314.36,311.81,314.36,314.36,314.36
2018-02-03,04 - 05,315.25,316.92,316.92,316.92,316.92,316.92,316.92,316.92,316.92,316.92,316.92,316.92,316.92,312.0,316.92,316.92,316.92
2018-02-03,05 - 06,320.85,323.01,323.01,323.01,323.01,323.01,323.01,323.01,323.01,323.01,323.01,323.01,323.01,312.2,323.01,323.01,323.01
2018-02-03,06 - 07,321.63,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,312.79,323.6,323.6,323.6
2018-02-03,07 - 08,326.84,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,313.38,327.83,327.83,327.83
2018-02-03,08 - 09,330.87,332.15,332.15,332.15,332.15,332.15,332.15,332.15,332.15,332.15,332.15,332.15,332.15,314.76,332.15,332.15,332.15
2018-02-03,09 - 10,343.25,344.43,344.43,344.43,364.38,344.43,344.43,364.38,344.43,344.43,344.43,344.43,344.43,318.0,344.43,364.38,364.38
2018-02-03,10 - 11,358.58,359.17,359.17,359.17,403.1,359.17,359.17,403.1,359.17,359.17,359.17,359.17,359.17,323.5,359.17,403.1,403.1
2018-02-03,11 - 12,354.46,354.85,354.85,354.85,416.46,354.85,354.85,416.46,354.85,354.85,354.85,354.85,354.85,327.83,354.85,416.46,416.46
2018-02-03,12 - 13,338.54,340.31,340.31,340.31,364.28,340.31,340.31,364.28,340.31,340.31,340.31,340.31,340.31,325.07,340.31,364.28,364.28
2018-02-03,13 - 14,331.17,332.84,332.84,332.84,332.84,332.84,332.84,332.84,332.84,332.84,332.84,332.84,332.84,322.32,332.84,332.84,332.84
2018-02-03,14 - 15,327.53,328.71,328.71,328.71,328.71,328.71,328.71,328.71,328.71,328.71,328.71,328.71,328.71,321.63,328.71,328.71,328.71
2018-02-03,15 - 16,328.02,329.1,329.1,329.1,329.1,329.1,329.1,329.1,329.1,329.1,329.1,329.1,329.1,329.1,329.1,329.1,329.1
2018-02-03,16 - 17,350.62,354.55,354.55,354.55,364.38,354.55,354.55,364.38,354.55,354.55,354.55,354.55,354.55,327.63,354.55,364.38,364.38
2018-02-03,17 - 18,416.56,443.59,443.59,443.59,443.59,443.59,443.59,443.59,443.59,443.59,443.59,443.59,443.59,330.58,443.59,443.59,443.59
2018-02-03,18 - 19,383.25,386.79,386.79,386.79,403.79,386.79,386.79,403.79,386.79,386.79,386.79,386.79,386.79,335.98,386.79,403.79,403.79
2018-02-03,19 - 20,340.21,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,340.7,332.25,340.7,340.7,340.7
2018-02-03,20 - 21,327.53,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,327.83,321.04,327.83,327.83,327.83
2018-02-03,21 - 22,323.21,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,323.6,318.29,323.6,323.6,323.6
2018-02-03,22 - 23,320.85,321.24,321.24,321.24,321.24,321.24,321.24,321.24,321.24,321.24,321.24,321.24,321.24,316.52,321.24,321.24,321.24
2018-02-03,23 - 00,315.64,315.93,315.93,315.93,315.93,315.93,315.93,315.93,315.93,315.93,315.93,315.93,315.93,314.26,315.93,315.93,315.93
2018-02-04,00 - 01,319.83,319.83,319.83,319.83,319.83,319.83,315.11,319.83,319.83,319.83,319.83,319.83,319.83,319.83,319.83,319.83,319.83
2018-02-04,01 - 02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02,308.02
2018-02-04,02 - 03,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68,304.68
2018-02-04,03 - 04,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97,304.97
2018-02-04,04 - 05,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4,303.4
2018-02-04,05 - 06,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0
2018-02-04,06 - 07,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5,303.5
2018-02-04,07 - 08,307.24,307.33,307.33,307.33,307.33,307.33,307.33,307.33,307.33,307.33,307.33,307.33,307.33,307.33,307.33,307.33,307.33
2018-02-04,08 - 09,310.98,310.98,310.98,310.98,310.98,310.98,308.71,310.98,310.98,310.98,310.98,310.98,310.98,310.98,310.98,310.98,310.98
2018-02-04,09 - 10,318.55,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65,318.65
2018-02-04,10 - 11,325.54,325.74,325.74,325.74,325.74,325.74,325.74,325.74,325.74,325.74,325.74,325.74,325.74,325.74,325.74,325.74,325.74
2018-02-04,11 - 12,338.83,338.92,338.92,338.92,338.92,338.92,338.92,338.92,338.92,338.92,338.92,338.92,338.92,338.92,338.92,338.92,338.92
2018-02-04,12 - 13,328.59,328.69,328.69,328.69,328.69,328.69,328.69,328.69,328.69,328.69,328.69,328.69,328.69,328.69,328.69,328.69,328.69
2018-02-04,13 - 14,315.6,315.7,315.7,315.7,315.7,315.7,315.7,315.7,315.7,315.7,315.7,315.7,315.7,315.7,315.7,315.7,315.7
2018-02-04,14 - 15,313.24,313.34,313.34,313.34,313.34,313.34,311.07,313.34,313.34,313.34,313.34,313.34,313.34,313.34,313.34,313.34,313.34
2018-02-04,15 - 16,316.29,316.39,316.39,316.39,316.39,316.39,315.8,316.39,316.39,316.39,316.39,316.39,316.39,316.39,316.39,316.39,316.39
2018-02-04,16 - 17,335.48,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,334.2,334.2,337.05,337.05,337.05,337.05,337.05,337.05
2018-02-04,17 - 18,378.98,390.79,390.79,390.79,390.79,390.79,390.79,390.79,390.79,390.79,390.79,390.79,390.79,340.6,390.79,390.79,390.79
2018-02-04,18 - 19,412.73,422.28,422.28,422.28,422.28,422.28,422.28,422.28,422.28,422.28,422.28,422.28,422.28,335.97,422.28,422.28,422.28
2018-02-04,19 - 20,389.41,393.74,393.74,393.74,393.74,393.74,393.74,393.74,393.74,393.74,393.74,393.74,393.74,331.84,393.74,393.74,393.74
2018-02-04,20 - 21,354.57,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,355.75,323.77,355.75,355.75,355.75
2018-02-04,21 - 22,343.06,344.44,344.44,344.44,344.44,344.44,344.44,344.44,344.44,344.44,344.44,344.44,344.44,318.45,344.44,344.44,344.44
2018-02-04,22 - 23,335.68,337.15,337.15,337.15,337.15,337.15,337.15,337.15,337.15,337.15,337.15,337.15,337.15,316.19,337.15,337.15,337.15
2018-02-04,23 - 00,322.59,323.97,323.97,323.97,323.97,323.97,323.97,323.97,323.97,323.97,323.97,323.97,323.97,313.53,323.97,323.97,323.97
2018-02-05,00 - 01,315.5,316.29,316.29,316.29,316.29,316.29,316.29,316.29,316.29,316.29,316.29,316.29,316.29,314.32,316.29,316.29,316.29
2018-02-05,01 - 02,306.65,306.84,306.84,306.84,306.84,306.84,306.84,306.84,306.84,306.84,306.84,306.84,306.84,306.84,306.84,306.84,306.84
2018-02-05,02 - 03,304.19,304.28,304.28,304.28,304.28,304.28,304.28,304.28,304.28,304.28,304.28,304.28,304.28,304.28,304.28,304.28,304.28
2018-02-05,03 - 04,304.28,304.38,304.38,304.38,304.38,304.38,304.38,304.38,304.38,304.38,304.38,304.38,304.38,304.38,304.38,304.38,304.38
2018-02-05,04 - 05,310.39,310.48,310.48,310.48,310.48,310.48,300.94,310.48,310.48,310.48,310.48,310.48,310.48,310.48,310.48,310.48,310.48
2018-02-05,05 - 06,341.19,331.35,331.35,331.35,331.35,482.5,331.35,331.35,331.35,331.35,331.35,331.35,331.35,314.12,482.5,482.5,482.5
2018-02-05,06 - 07,408.6,407.52,407.52,407.52,407.52,542.83,407.52,407.52,371.99,371.99,371.99,371.99,371.99,318.45,542.83,542.83,542.83
2018-02-05,07 - 08,639.96,739.06,739.06,739.06,739.06,739.06,535.94,739.06,535.94,535.94,535.94,535.94,535.94,319.34,739.06,739.06,739.06
2018-02-05,08 - 09,737.88,799.68,799.68,799.68,799.68,799.68,571.37,799.68,571.37,571.37,571.37,571.37,571.37,325.25,799.68,799.68,799.68
2018-02-05,09 - 10,737.19,791.51,791.51,791.51,791.51,791.51,562.12,791.51,562.12,562.12,562.12,562.12,562.12,323.08,791.51,791.51,791.51
2018-02-05,10 - 11,594.79,689.07,689.07,689.07,689.07,689.07,549.42,689.07,549.42,549.42,549.42,549.42,549.42,322.29,689.07,689.07,689.07
2018-02-05,11 - 12,495.69,530.33,530.33,530.33,530.33,530.33,527.48,530.33,527.48,527.48,527.48,527.48,527.48,320.32,530.33,530.33,530.33
2018-02-05,12 - 13,468.63,478.57,478.57,478.57,478.57,478.57,469.02,478.57,469.02,469.02,469.02,469.02,469.02,318.75,478.57,478.57,478.57
2018-02-05,13 - 14,468.53,473.25,473.25,473.25,473.25,493.03,461.44,473.25,461.44,461.44,461.44,461.44,461.44,318.55,493.03,493.03,493.03
2018-02-05,14 - 15,468.63,472.96,472.96,472.96,472.96,492.54,461.54,472.96,461.54,461.54,461.54,461.54,461.54,318.95,492.54,492.54,492.54
